Tweet,Username,Datetime
@bbysabb_ bukan nya ngajak 😡,tsahhhhhhhhhh,2023-04-19 21:23:10+00:00
@rantcive sapa juga yg mw kalo banyak ambekannya 🥺,taegitelkomsel,2023-04-19 21:22:14+00:00
@lol0lov3u KENAPA KM KETAWA 😡,tsahhhhhhhhhh,2023-04-19 21:22:00+00:00
"@thumbwell Wah kamu kok berani-beraninya membanding-bandingkan  dengan bek legend Arsenal!!! 😡
Minimal sama juniornya dulu.
Upamecano &lt; Jakub Kiwior",rmdwky,2023-04-19 21:21:53+00:00
@novanputraa @txtdrstoryWA sumpah tolol bgt lagi kejang2 masih aja di jenggut biar bangun 😡,FadhlikaP,2023-04-19 21:21:19+00:00
@unwntdbf WEHHHHH NGAPA DIPOST?!!!!!🫵🏻😡🤬,321xbi,2023-04-19 21:21:14+00:00
Hype is Sen Cynthia Villar! Binoto nyo pa kasi 😏😡 #oustvillarSasenado,coolsimon16,2023-04-19 21:21:08+00:00
"@mngyu__k yang penting ayangnya satu dan akak tau, ADEK MAH MARAH YA KALAU AKAK BANYAK SIDE DAN GA KASIH TAU ADEK 😡",k__mngyu,2023-04-19 21:20:42+00:00
@xewn_xeyal_ @kaktus_cicegi21 Gebertirim seni ha 😡,rubare_sin,2023-04-19 21:20:36+00:00
@santriLOUIS HARUS LIATTTT😡😡😡,JISUNGguest,2023-04-19 21:19:55+00:00
"@zoelfick Haiiiizzz... naik darah aku lihat bapax2 ga berotak gini.... 🤬😡.
Siapapun kau...kau adalah manusia BANGSAT",Zovanna19,2023-04-19 21:19:51+00:00
@jandeuk16196 blm wkwk🫠,altureist,2023-04-19 21:19:43+00:00
@rantcive LAGIAN YA ALLAH LU TU CUMA HTSAN DIA DOANG JANGAN BANYAK MAU PLIJ 😩😩,taegitelkomsel,2023-04-19 21:19:21+00:00
sahur di bahu jalan tol layang MBZ emang boleh ya?????? @PTJASAMARGA sampe gelar makanan duduk di belakang mobilnya loh rame rame dan gak cuma 1 mobil.. mbok ya kalo mau gitu jangan naik MBZ 😡,fallingyu,2023-04-19 21:18:32+00:00
MENOLAK PLOT SEPERTI INI 😡💢❌️❌️❌️,nenoinjun,2023-04-19 21:17:34+00:00
"@DwimaEdwin @Mukunzi40933279 Ivyo bintu,wapi kli 😡😂😂",umuhirwaa,2023-04-19 21:16:43+00:00
"""badala ya kuwaza jinsi ya kutegeneza njia mbadala ya wakulima na mazao wanawaza kuburudika kmmmk ni usengelemaaa😡😭🇹🇿Tanzania yangu inaenda wapi",elishamsuya2,2023-04-19 21:16:42+00:00
"SOALNA AKU LAGI SCROLL MEDIA YANG AK FAV DI GALERII, AKU ANGY POKONA😤😤😤😤😤😡😡😡😡",laaffyuu,2023-04-19 21:16:31+00:00
@ErnanHarry 30😡 pdhl 18 woii,honeylimebesar,2023-04-19 21:16:31+00:00
"AMARAH FANS 😡

❌ Masuk lapangan
❌ Marahin pemain
❌ Nyaris mukul stewards

Suporter Watford marah atas kinerja tim setelah kalah 1-3 atas Cardiff City di kandang. #MC 

https://t.co/1VTtmcogJJ",medioclubID,2023-04-19 21:16:21+00:00
gemes bgtttt ngeliatin wallpaper 😡😡🤏🤏🤏🤏🤍🤍🤍🤍 https://t.co/s2GeZV8T7s,miliasalsabila,2023-04-19 21:16:20+00:00
"@tanyakanrl Kok bisa2 nya di jambak rambut padahal lg kejang2 korban nya Ya Allah,,bener2 ga ada hati nurani😡😡",lia_duwii,2023-04-19 21:15:19+00:00
"@dostoyxvsky KEI JANGAN NGOMONG BEGITU😕😡 doa yang terbaik buat kita semua, semoga bisa mencapai impian sebelum berpulang ke rumah yang kuasa🤍",sckuraira,2023-04-19 21:15:11+00:00
@drpenking Abi Ori awon guys Fe buru ni😡,elvis_pictures,2023-04-19 21:14:44+00:00
Aku gak main dating apps ya😡🙏🏻 https://t.co/mlndel7H3U,AgungNu15118417,2023-04-19 21:14:34+00:00
@heysapaa @moviemenfes yah kena spoiler baru mau nntn 😔😭😭😭😭😭😭😭😭😡,jmnoona13,2023-04-19 21:14:31+00:00
"Capek pak..... Masak kaya gini terus sih??!!!!!

Yg namanya nyerempet yah paling cuma baret. Bukan bodi ancur, bahkan sampe segala airbag mencelat!!! 😡😡😤😤🤦

Piye to pak @ListyoSigitP ?",Josh_M2T,2023-04-19 21:14:04+00:00
Daripada emak2 motoran ga jelas..knapa ku lebih sering nemuin pakde2 motoran yg sok jagoan kek gini ya 😡,andikmita,2023-04-19 21:14:03+00:00
@Catatan_ali7 kabarnya meninggal itu korban.. Inalilahi Wainalillahi rojiun.. 😡😡😡,Gun_gun999,2023-04-19 21:13:53+00:00
Anjing... Lagi saur di buat esmosi liat video gini😡😡 #bajingan,pencabut_uban,2023-04-19 21:13:40+00:00
"plsss, langsung rnb aja, gue udh report 2 tweet dia + profil dia trs block. jadi kalian jga langsung report aja, klo diladenin makin sok jagoan orgil satu ini. pgn gue bawa ke rsj!!!😡😡",yongiesgf,2023-04-19 21:12:52+00:00
@Inter_id Penyakit hilang konsen ga sembuh2.. Unggul 2 gol sampe 85 menit malah disamakan dlm 10 menit akhir.. payah 😤😡,ronald_qri,2023-04-19 21:11:57+00:00
@sylvieexloki @tanyakanrl Hah? Lah kan maksudnya berduka gmn sih lo,dump_linkk,2023-04-19 21:11:38+00:00
"Kalo yang juara Madrid bosen 🥲
Kalo yang juara City lah pecah telor dong jingan 😡
Kalo yang juara Milan selisih tropinya jauh lagi ntar 😩
Inter aja yalerya yang juara 🤭",cahyadimania,2023-04-19 21:10:54+00:00
PUNTEUNN 😡🙅‍♂️👌🏻 https://t.co/vN9D0yQOXJ,24o72o,2023-04-19 21:10:15+00:00
"dah males pulkam

jadi emosi sendiri bawaannya, kenapa pake ada acara kek gini

gue kalo jalan ketemu siang takut ga kuat puasa, kalo jalan tar malem ga kekejar sholat eid 😡 ARGHHHH",yanwarakhman,2023-04-19 21:10:12+00:00
Netalil ma 😡,Khadiijask,2023-04-19 21:09:39+00:00
@tanyakanrl Di sweet chin music di muka bapaknya enak tuh.. 😡🤬😡🤬,yudi_dasa,2023-04-19 21:09:24+00:00
@FCBayernEN Pergantian pelatih yg mendadak membuat pemain sulit untuk beradaptasi dalam gaya pelatih😡🤬,damarzulfikar29,2023-04-19 21:07:01+00:00
@SeputarMadrid Masih penasaran sama ajax. Biar bungkam admin Twitternya. 😡,caesaratiensya,2023-04-19 21:06:18+00:00
@todayischaca @tanyakanrl MANUSIAA TAI BABI 😡😡😡😡,rw_aldila10,2023-04-19 21:05:56+00:00
@thejurgenholic kok gitu sih gen 😡,dnflowerme,2023-04-19 21:05:46+00:00
@Tajuk_Rindu @siskanoviw TAK MAUU😡😡,Allxxr02,2023-04-19 21:05:43+00:00
@rashalghull tak punya swamiii😡😡,cimolnya_qaqa,2023-04-19 21:05:42+00:00
@FCBayern Oliver Kahn mencari pelatih terbaik anjir😡🤬,damarzulfikar29,2023-04-19 21:05:30+00:00
@idextratime @PepTeam Bisa bisanya km dulu kalah di final sama chelseanya tuchel 😡,RA_Arnanto,2023-04-19 21:05:27+00:00
"Lukanya masih basah, LESTGO MADRIDDDDD JINGGGGG 😡",bagusbetbagus,2023-04-19 21:05:11+00:00
"@MellisA_An Saya berusaha utk melupakan mlm itu, sakit hati ini, bnr2 mereka itu bkn manusia..😡😡",auranyacatur,2023-04-19 21:04:49+00:00
@simpforuuuuuu AAAAAA LUCUUUU BANGETT MEY🥺 KAMU BACA JUGA YA😡🫵 I LOVEEEE YOUUU SO MUCH MEMEMY SAYANG 🥺💐❤️,taegitelkomsel,2023-04-19 21:04:39+00:00
@siskanoviw Terusin gak kalo engga aku ngamuk nih 😡😡😡😡😡,detari_2728,2023-04-19 21:04:31+00:00
apaan sayang sayang 😡,siwatt_,2023-04-19 21:04:30+00:00
"KO KE UPDATE SIH TWITERNYA 😡
Jadi jele, iya jele kaya kalian🙄",_taehiung,2023-04-19 21:04:16+00:00
@Arya84573863 Kamar,Fafa03x,2023-04-19 21:03:25+00:00
@choccofuntasex Bukan malang g3ngs,Fafa03x,2023-04-19 21:03:19+00:00
"@barcastuff_idn @FCBarcelona ga akan dijadiin motivasi, k-kan harus pake tiki taka😡😡",nothing161104,2023-04-19 21:03:19+00:00
"apaan lu gibrannn, cipokan mulu luu. bocil gue udah dibuat nangis mau aja diajak cipokan 😡",siwatt_,2023-04-19 21:03:13+00:00
"knp ya org rmh hobi bgt buka pintu kamar, nengok doang trs GA DITUTUP LAGI😡",gottarun12,2023-04-19 21:02:53+00:00
@tanyarlfes Hah gamungkin gaksih….,stupidofans,2023-04-19 21:02:28+00:00
"Astagfirullahaladzim... Nasi gue aja belum tercerna dgn baik, udh nemu orang tolol lagi! Semoga cepet ilang akunnya deh 😡 https://t.co/dFPxsxnNci",JECNKCCKIE,2023-04-19 21:02:28+00:00
@jonguinggg CWK ORANG😡,kulitayamkeepsi,2023-04-19 21:02:06+00:00
"@kegblgnunfaedh Hanya orang stres yg melakukan hal seperti itu,,ga mikir bgt gmn low anak y yg ada di posisi itu,, rasanya pengen nonjok orang yg sok KY gt😡",IkaMust7585569,2023-04-19 21:01:48+00:00
@cakekasihmu @anayaaurorarae siapa yang jauh😡,Michaeloter2,2023-04-19 21:01:37+00:00
Barka da shan ruwa Governor Elect. Malam @ubasanius https://t.co/5QDevMzyfT,IbrahimHUmar3,2023-04-19 21:01:34+00:00
Betina vcs bangsat ngerusuh aja trending anjing!!!!! Kesal da aing lg cari berita jg setan!!! 😡😡,springofmonday,2023-04-19 21:01:31+00:00
"@shawolroom Gila gw ke-trigger parah 💔
Gw jg kesel bgt sama org yg gatau apa² tapi mengaitkan hal ini sama Jjong, kek biar apa sih gitu, caper bgt ya kan 😡",YooPache,2023-04-19 21:01:14+00:00
@khady_fl @Habiiba_N @xobinetouu @lashinobew @Jaarraaahhhh Et limassi meti rek t maline corruption motakh nga beugue ma attendrir 😤😡 guiso ni damay wadia dieul sa bakane,angelkhadijah0,2023-04-19 21:00:41+00:00
"@kegblgnunfaedh Itu yg ngevideoin, kalo alesan lo mau buat bukti okelah.
Tapi org udh kejang2 ya anjggg kesel  bgt gue, kan pelaku dah kayak binatang minimal lo manusiawi dikit 😡😡😡😡",BlueOceanRKHY,2023-04-19 21:00:21+00:00
@novanputraa Anjing. 😡,harvezmoon,2023-04-19 21:00:01+00:00
"""WOI! TANGGU JAWAB UDH BIKIN GUE JATUH CINTA SAMA TATA BAHASA PENULISAN LO 😡🤝 SEKARANG GUE FANS LO! BODO AMAT. LOPE YU"" 

—

baiklah, aku akan bertanggung jawab 🙇🏼‍♀️ i love you too 💗✨ #feytello https://t.co/FAgHsSrGQJ",feyphile,2023-04-19 20:59:28+00:00
"@zoelfick @kikifarrel Yaa knp divideoin ,, knp gak di bantu😡",rinna_yuli,2023-04-19 20:59:19+00:00
Inikah yg di dukung n ngaku habib? Pribumi jd budak mrk? Satu hal yg bikin q mangkel krn mrk ngaku majikan padahal numpang hidup di Indonesia ini. Krn sapa ampek mrk nginjek2 qta? Adakah perbedaan antara keduanya? Miris liat mrk yg ngaku “berkuasa” atas pribumi😡😡😡👊🏻 https://t.co/tpruYnP5pf,Kha_rin25,2023-04-19 20:58:26+00:00
Tmnc do bayern mane 😡,pesca_sagaz,2023-04-19 20:58:26+00:00
@str4wberrycvnt1 @berryhahahaha INSHALLAH 😡,wtfrahim,2023-04-19 20:57:57+00:00
Cung dulu yang blm tidur,kiaya_blubuk,2023-04-19 20:57:20+00:00
@chamomilre kia blm tidur eheheh,kiaya_blubuk,2023-04-19 20:57:10+00:00
"@fcbayernfanid kalem minnn, nanti biar madrid aing yang bales 😡",biawakalbino,2023-04-19 20:57:08+00:00
"""ARGNSJSMDISKWSIANSIW GUE SUKA SAMA PENULISAN LOOOOO! 😡😡🤝🤝 TERIMA KASIH ATAS KEBRUTALANNYA DALAM MEMBUAT AKU JATUH CINTA PADA KARYA MU! 😡😡😡🤝🤝🤝👊WELL"" 

—

aduhh aduhh haha, terima kasih banyakk ❤️ aku akan berusaha untuk membuatmu lebih..#feytell https://t.co/nigv3T8Rj4",feyphile,2023-04-19 20:57:04+00:00
@BaaySheexloo Khfl’sbfidbak’zdh HOUN😡,soxnaaa1,2023-04-19 20:55:21+00:00
@rockstarstae Ini harus segera dimusnahkan dr muka bumi...😡😡😡,WorangRiena,2023-04-19 20:54:59+00:00
@Esmeral58469027 @skzinfoespmx Hyunjin me robo a mi novio 😡,bbpan124,2023-04-19 20:54:54+00:00
tolol anjing jd 3-3 😡,ursweetestthing,2023-04-19 20:54:36+00:00
@Qhawe5654 @NguboZamah Wena labantu bakho engi nga bazi ba kwatisa u MaNgubo manje la🤔😡👉,Thulzkhumz,2023-04-19 20:54:11+00:00
@Matheus279 Sebosooooo 😡😡😡😡,StrangeCurious,2023-04-19 20:53:18+00:00
"@WagimanDeep212_ Tampang boleh, otak MINIM! Numpang “PANSOS” tiba2 nongol! Karena si Bimalah ,akhirnya Lampung dibangun! Loe ngomong aja ga nyambung ama pokok permasalahannya! Ga gini konsepnya, NYET !!! Ngebacot ga jelas! 😡😡😡",Julie54466833,2023-04-19 20:53:11+00:00
@fusilicarbonara km kenapa 😡😡😡,alwayskopiitem,2023-04-19 20:53:01+00:00
@pessimicctic BUDALO 😡,jinstheticism,2023-04-19 20:51:54+00:00
"@Captain_360nm Hapana kaka wanakera sana hawa watu 😡😡 

yani wananchi wamemtuma akawawakilishe alafu anapoteza kuongea vitu ambavyo havina manufaa yeyote",Enemy_19,2023-04-19 20:51:46+00:00
"deva akan jd org paling lebay klo lg luka. liat darah takut, liat luka takut, diobatin takut, takut sakit juga klo dipakein obat. berujung mama klo ngobatin nunggu aku nya tidur.. selebay itu emang deva, heran",bbypeachys,2023-04-19 20:51:39+00:00
@bruh69056126 shutupshutpzhufpshushsvwgwhwheehehs‼️‼️‼️😡‼️😡‼️😡‼️😡‼️⁉️‼️⁉️‼️⁉️‼️‼️‼️💪‼️‼️😢‼️😢😢‼️😢‼️,_shrok_,2023-04-19 20:51:18+00:00
"@Sadeeq_jeeboh @HabibAhmard I hate such a bigotry 😡🥶 daka natsu daka gane amma babukatarka kenamba bukatarka shine kakawo mauduin da zesa wani yayi batanci ga allh, allahummah-dina ila darikil- ahamadu attijani",monster_gramer,2023-04-19 20:50:27+00:00
@kegblgnunfaedh Parah 😡,ariswinanto1,2023-04-19 20:49:18+00:00
apaccccc maksudnya ak udh bener bener ngamuk ya 9 oktaf in real life tp km anggep ak bercanda⁉️⁉️⁉️😡😡😡😤 https://t.co/aEXOhnXUOL,mombi___,2023-04-19 20:48:07+00:00
"Gajadi suka si A, anjrott cuek mampus😡",ni_shofiah,2023-04-19 20:47:37+00:00
"*bangun masak sahur
Adek : Mbak gamau ituu, kan dah bilang kmrn gamau ituu
Aku : Makan ga😡 cobain dulu sesendok baru bilang😡
10 menit kemudian minta nambah, yee dasar bocil",airaamn,2023-04-19 20:46:17+00:00
36071 😒🚇🎮😬 485008📌 #v0r7ywtx2  😡gkio7hvk      https://t.co/a759Vh3uQP,tkrugh2004,2023-04-19 20:46:11+00:00
@tanyakanrl Sumpah jahat!!!! 😡😡😡😡,DianRavi,2023-04-19 20:45:50+00:00
Daaah unyama mwing vip nikipt kandz mshar  itanipndz sanaa😂😂💥💥 https://t.co/p0p7VX5Ywe,davidmchela,2023-04-19 20:45:00+00:00
AKUIN KALO INTER ITU KEREN APA SUSAHNYA 😡,Iyangaprill,2023-04-19 20:43:48+00:00
@UmrPTI Koe bata do yeh pti ki taraf se baba ya pdm ki???? 😡 @UmrPTI,maryamsaqib365,2023-04-19 20:43:14+00:00
@tanyakanrl Gue mau nampol sekali dong. Info lokasi wkwkwkw.. manusia bgst dajjal itu. 😡😡😡,DigitalHuman_DH,2023-04-19 20:41:45+00:00
@jeffsature KA JEPPPPP😡🫵🏻🫵🏻🫵🏻🫵🏻🫵🏻 bsbsny km😡🫵🏻🫵🏻🫵🏻🫵🏻,nattawadt,2023-04-19 20:41:39+00:00
@OGesports Ni maksudnya gimane 😡,quinzxel,2023-04-19 20:41:35+00:00
kenapa akun begitu susah banget hilang nya deh 😡,LOVESCAT1989,2023-04-19 20:41:02+00:00
mcm see all jeerr kaann😡 menyusahkan org lain..nasib baik 'mampos' sesama ko..x de jiwa yg x berdosa terlibat🤲🏾,AnnaHaniss,2023-04-19 20:40:58+00:00
"Kasian banget itu lagi kejang, dasar manusia tolol",prettymooncher,2023-04-19 20:40:32+00:00
@shnyarv KWRA BRO TXWA ASLLAN CHUZANIT DARBARI XWARDN TO HAR TURKIT LACHO LETA 😡😡😡,shaham_shahan,2023-04-19 20:40:14+00:00
khanmaen hoki nya haaland city bisa2nya upamecano hadehhhh lu disogok yaaa yot dayot😡,kirikelha,2023-04-19 20:39:11+00:00
@bunniebub @moonareas @clouddystar @haechancenahh @jaejakyu @fullsundaii @onyourma_vel @jaecyhr @gumppyskyyy @pianiistt @bluebeyrz @lwonjjunnie @limesmochis @withasaa @onyourJ_ejeee @fluuffycakes @itsalin_ee @oktun0omy @xdy0als @nnarrowspace ILYYYYYYYYYYY SYGKUUUU cintakuu maniezzkuu💐😏😏😏🤟🏻🤟🏻🤟🏻🤟🏻💋💋💋👹👹👹😡😡😡😡 💟💟💟,lezzaa_s,2023-04-19 20:38:21+00:00
