Tweet,Username,Datetime
Penolakan Timnas Israel sebagai bentuk ketaatan pada konstitusi Indonesia #Palestina #TolakIsrael https://t.co/0M9Ml32p87,mvcaali,2023-04-12 18:40:17+00:00
Penolakan Timnas Israel sebagai bentuk ketaatan pada konstitusi Indonesia #Palestina #TolakIsrael https://t.co/uJ7COpUrlr,resala100,2023-04-12 18:40:16+00:00
Penolakan Timnas Israel Sesuai Permenlu No 3 Tahun 2019 ! #Palestina #TolakIsrael https://t.co/c0WO9ogfrp,Its_StupidRankk,2023-04-12 18:39:45+00:00
Penolakan Timnas Israel Sesuai Permenlu No 3 Tahun 2019 ! #Palestina #TolakIsrael https://t.co/tnmmQVIbsk,karlesepretty40,2023-04-12 18:39:44+00:00
Penolakan Timnas Israel Sesuai Permenlu No 3 Tahun 2019 ! #Palestina #TolakIsrael https://t.co/ef03UPQdHx,ConsonantsGroup,2023-04-12 18:39:43+00:00
Penolakan Timnas Israel Sesuai Permenlu No 3 Tahun 2019 ! #Palestina #TolakIsrael https://t.co/UlsleCLkKN,mvcaali,2023-04-12 18:39:41+00:00
Penolakan Timnas Israel Sesuai Permenlu No 3 Tahun 2019 ! #Palestina #TolakIsrael https://t.co/EJlY0mbfkS,resala100,2023-04-12 18:39:40+00:00
"Kejahatan mana lagi yg engkau dustakan?
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-04-11 22:38:45+00:00
"Survei LSI : Erick thohir setia perjuangkan komitmen presiden jokowi gelar piala dunia U20
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/jE4uT6hn3G",MariaMuna55,2023-04-11 21:11:39+00:00
"Batalnya piala dunia u20 jangan menjadi pesimis dan patah semangat
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/TR28YJZ5Wd",MariaMuna55,2023-04-11 21:11:18+00:00
"FIFA jatuhi sanksi ringan dengan batalnya piala dunia U20
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/2muVmAlxPL",MariaMuna55,2023-04-11 21:09:45+00:00
"Batalnya piala duni U20 di Indonesia bukan akhir segalanya
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/rWUgV5y6DF",MariaMuna55,2023-04-11 21:09:28+00:00
"Pesan ma'ruf amin jangan patah semangat walau batal jadi tuan rumah Piala Dunia
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/RzBBET91AR",MariaMuna55,2023-04-11 21:09:15+00:00
"Survei LSI : Erick thohir setia perjuangkan komitmen presiden jokowi gelar piala dunia U20
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/qkKzpag02q",EllenWa07885214,2023-04-11 19:17:56+00:00
"Batalnya piala dunia u20 jangan menjadi pesimis dan patah semangat
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/g0IqTolj0Z",EllenWa07885214,2023-04-11 19:17:50+00:00
"FIFA jatuhi sanksi ringan dengan batalnya piala dunia U20
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/11w5z3Ik5T",EllenWa07885214,2023-04-11 19:17:46+00:00
"Batalnya piala duni U20 di Indonesia bukan akhir segalanya
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/gcIVqFseIa",EllenWa07885214,2023-04-11 19:17:36+00:00
"Pesan ma'ruf amin jangan patah semangat walau batal jadi tuan rumah Piala Dunia
#FIFAIndonesia
#TolakIsrael
#IndonesiaBangkit https://t.co/Ufur2XoCwd",EllenWa07885214,2023-04-11 19:17:30+00:00
"Indonesia dipastikan tidak mendapat sanksi Berat dari FIFA 

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/B0pGor57oX",bagas_loh,2023-04-11 04:37:49+00:00
"Sanksi Ringan Untuk Sepak Bola Indonesia
#Tolakisrael
#PialaduniaU-20indonesia https://t.co/EZdpcVkIMM",bagas_loh,2023-04-11 04:35:25+00:00
"Timnas Israel Gagal Ke Indonesia Senator Nuh Apresiasi Sikap FIFA

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/uRARNHMGzL",bagas_loh,2023-04-11 04:33:47+00:00
"Garuda Mendunia

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/qPOrRmi86q",bagas_loh,2023-04-11 04:33:17+00:00
"Erick Thohir Yakin Sepak Bola Indonesia Bisa Bangkit

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/Dp165kmWxP",bagas_loh,2023-04-11 04:33:02+00:00
"Batalkannya Piala Dunia U20 Di Indonesia

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/3BxAFPBM17",bagas_loh,2023-04-11 04:32:32+00:00
"Penolakan Israel Penolakan Delegasi Israel Ke Indonesia Sesuai Dengan Bab X Dalam Permenlu No 3 Tahun 2019

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/krF0Apa5jd",bagas_loh,2023-04-11 04:31:09+00:00
"Jangan Salahkan Penolakan Israel Sebagai Kegagalan Penyelenggaraan Piala Dunia U-20 di Indonesia

#Tolakisrael
#PialaduniaU-20indonesia https://t.co/cGxk5z2CoO",bagas_loh,2023-04-11 04:30:11+00:00
"@PrayogiYulistio @Tita83079013 Politik?emang urusannya apa coba politik sama olahraga justru olahraga sepakbola pemersatu bangsa,konsisten g nih selalu total #TolakIsrael seumpama Israel ikut andil didalamnya?harus dong konsisten tolak nya btw bola pantai seksi2 pemain nya lau dan idola mu ikut tolak Israil g?",Haikal88651720,2023-04-10 19:52:04+00:00
@Kanjeng2022 oke berdasarkan ini?mau tanya terus idola elu konsisten gak nih kalau ada gelaran event yg mana Israel ikut andil didalam nya apa tolak terus selamanya atau tolaknya pas sepakbola doang?ditunggu konsisten #TolakIsrael sm @GubernurBALI @wayankoster2014 buat WBC dll selama nya 🤭😂,Haikal88651720,2023-04-10 19:19:43+00:00
"Coba, para pemimpin muslim pada kemana? Ngumpet?
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-04-10 10:05:21+00:00
Penolakan Timnas Israel sudah sesuai Konstitusi #TolakIsrael #Palestina https://t.co/ynVYIqGNfb,Its_StupidRankk,2023-04-10 04:36:38+00:00
Penolakan Timnas Israel sudah sesuai Konstitusi #TolakIsrael #Palestina https://t.co/sZUdQdOAfB,karlesepretty40,2023-04-10 04:36:37+00:00
Penolakan Timnas Israel sudah sesuai Konstitusi #TolakIsrael #Palestina https://t.co/1P1aNjyyo7,ConsonantsGroup,2023-04-10 04:36:35+00:00
Penolakan Timnas Israel sudah sesuai Konstitusi #TolakIsrael #Palestina https://t.co/Nzs7ijLpHg,mvcaali,2023-04-10 04:36:33+00:00
Penolakan Timnas Israel sudah sesuai Konstitusi #TolakIsrael #Palestina https://t.co/KiSqkrHIQH,resala100,2023-04-10 04:36:31+00:00
"@sarah_enjeuLL @ganjarpranowo antitesis nya pak @jokowi Kli kalau baik g bakalan doi grasa grusu menikam bak pahlawan kesiangan,mimpi negara@PSSI @erickthohir ,pemain,official,fans sepakbola Indonesia,pengusaha baik besar maupun UMKM hilang sia2 karena kedungungan segelintir orang #TolakIsrael😜🤣🏃",Haikal88651720,2023-04-09 16:53:49+00:00
"@ondel2wan_abud @ganjarpranowo Lagi sibuk dia ngurusin Palestina kan dia petugas partai yg harus cinta mati bela konstitusi Palestina dengan #TolakIsrael gak penting dinegaranya atau didaerahnya jalanan rusak atau warga miskin penting ma bela Palestina, buahahahaha 😜😜🤣🤣",Haikal88651720,2023-04-09 14:28:00+00:00
"@kurawa @ganjarpranowo Mana tegas mu @ganjarpranowo #TolakIsrael #BelaPalestine ditunggu @wayankoster2014 @GubernurBALI jangan cuma sepakbola doang yg ditolak Israel nya,,hayu dong konsisten sekali penghianat ya penghianat harus konsisten dengan sikap penghianatnya cinta Palestina tapi negara sendiri??",Haikal88651720,2023-04-09 14:17:16+00:00
"@pengarang_sajak CC Mr white @ganjarpranowo urus jalan bolong-bolong aja lah gak usah urus sepakbola lu,, masih banyak yg susah dijateng dan insfratruktur yg rusak,,so gayaan #TolakIsrael belain negara orang didepan matanya aja amburadul, buahahahaha 😜👎🏃🏃🤣🤣🤣",Haikal88651720,2023-04-09 13:14:24+00:00
@wandystjk2 @wayankoster2014 @GubernurBALI itu konsisten pak/Bu dengan perintah partai nya DPRD Bali gak kaya mister white kalau kata fans @ganjarpranowo sekali penghianat ya penghianat gak bisa hilang segera tetep konsisten lah #TolakIsrael nya dong bos Ganjar 😜😜🤣🤣,Haikal88651720,2023-04-09 12:42:40+00:00
"selama Israel belum mengakui Palestina sebagai negara merdeka dan terus menggempur Palestina, kehadiran Israel harus ditolak. Apalagi, faktanya gempuran Israel terus dilakukan sampai hari ini,
Kedaulatan Negara Berada diatas Segalanya. Clear #TolakIsrael

 https://t.co/jRV2u4qS8C",triyusanto99,2023-04-08 01:54:26+00:00
"@RagilSemar masya allah,.  mantul gong. sbg #SahabatPalestina_ID
dan tetep #TolakIsrael",twit07_trisno,2023-04-07 23:49:31+00:00
"@RstmBcl Sekarang ditunggu ketegas &amp; konsisten nya WAN uban aka Ganjar dalam hal #TolakIsrael jangan cm sepakbola ye kan @erickthohir,,,next masih banyak gelaran event yg kedepannya ada negara Israel ikut andil gas poll #TolakIsrael ditunggu kader PDIP @GubernurBALI @wayankoster2014😜😂",Haikal88651720,2023-04-07 15:59:34+00:00
"Pepet teroosss bos jangan Ampe lepasss sebelum dimaafkan,, bagaimana masih konsisten kah #Tolakisrael nya??ditunggu @wayankoster2014 @GubernurBALI tuh #TolakIsrael nya,,jadi Olang harus prinsip dong sekali tolak ya tolak terus #TolakIsrael eaaa wkwkwkw 😜🤣🤣🤣",Haikal88651720,2023-04-07 15:46:35+00:00
"@__AnakKolong @PDI_Perjuangan @puanmaharani_ri Itu bukan bebal tapi konsisten,konsisten dalam menanggung malu akibat ulah dia #TolakIsrael kalau WAN uban ma yg Kate Nye anti intoleransi tapi g konsisten,yg begitu mau diharapkan,mau jadi apa negara ini kalau seumpama nih next punya presiden gak konsisten yuk #TolakIsrael 🤣🤣",Haikal88651720,2023-04-07 15:24:42+00:00
"@RagilSemar Njagong bari ngemil

#TolakIsrael
#SahabatPalestina_ID",d4p3N9xs,2023-04-07 13:18:24+00:00
"Welkam tu de janggel, Boi...

Buktikan kesetiaan pada Zionis. Maka dunia akan membentang luas buatmu.

Bagong nonton saja, sambil tetep #TolakIsrael
#SahabatPalestina_ID https://t.co/hnYwgS2Rwn",RagilSemar,2023-04-07 09:01:36+00:00
"FIFA akhirnya memberi Indonesia kartu kuning setelah bernegosiasi dan mempresentasikan rencananya ke depan setelah Indonesia dicabut sebagai tuan rumah Piala Dunia FIFA U-20 2023.
#erickthohir #fifa #kartukuning #sanksi #tolakisrael #pssi #sport #poskota #poskotacoid https://t.co/fFqC4CPuwL",poskotanetwork,2023-04-07 07:22:37+00:00
"Jika banyak tentara muslim bersenjata lengkap menyerbu gereja atau sinagoge, apa kata dunia??
#SavePalestine #SavePalestina #SaveAlAqsaMosque #Kemanusiaan #TolakIsrael #IsraeliTerrorists #ApaKataDunia",marwankando,2023-04-07 04:59:35+00:00
"#Gubernur #Koster Tegaskan #TolakIsrael di #WorldBeach #Games di #Bali, #Alasannya #Konstitusi https://t.co/GkPS8xwCJ6",Solichi43550156,2023-04-07 04:07:28+00:00
Gubernur Bali I Wayan Koster kembali tolak kontingen Israel. Nasib ANOC World Beach Games bakal seperti Piala Dunia U-20? #gubernurbali #iwayankoster #tolakIsrael #worldbeachgames2023 https://t.co/Humj6Rf4vc,Bdg_Hipnoterapi,2023-04-06 23:31:03+00:00
"@ch_chotimah2 @erickthohir Beruntung negara ini perihal sepakbola gak mendapatkan sangsi berat dari FIFA &amp; dikucilkan dari dunia,kalau itu terjadi bagaimana itu yg ikut andil #TolakIsrael CC @__AnakKolong @ganjarpranowo berterima kasihlah kepd @erickthohir &amp;  @psisfcofficial serta seluruh pemain &amp; jajaran",Haikal88651720,2023-04-06 18:27:04+00:00
"@idextratime Ada Israel nya gak tuh min,,coba tengok??kalau ada colek @ganjarpranowo @wayankoster2014 @wayan_koster @PKSejahtera @PDI_Perjuangan untuk tolak poll #TolakIsrael digelaran piala futsal 🖌️🖌️🙇🙇😜🤣🤣🤣",Haikal88651720,2023-04-06 18:02:25+00:00
"@__AnakKolong Disini bkn soal sepakbola @erickthohir   coy,ini ma soal konsisten aja jngn pilah-pilih #TolakIsrael next masih bnyk kedepannya event yg mngkin ada negara Israel ikut andil,awalnya nolak #TolakIsrael seperti @ganjarpranowo harus konsisten dong selamanya #TolakIsrael disemua event",Haikal88651720,2023-04-06 16:34:39+00:00
"@__AnakKolong Ditunggu konsisten nya WAN uban bos @ganjarpranowo pokoke poll titik g pake koma konstitusi Palestina harus terdepan #TolakIsrael masa sepakbola @erickthohir doang yg ditolak masih bnyk loh event2 yg mungkin nanti negara Israel ikut didalamnya,konsisten #TolakIsrael🖌️🙇🙇👎🤣🤣 https://t.co/Vm0rBLpM3v",Haikal88651720,2023-04-06 15:47:00+00:00
Ditunggu #TolakIsrael nya bos....jangan cuma sepakbola @PSSI @erickthohir #TolakIsrael harus konsisten dong itu kan #TolakIsrael sesuai dengan konstitusi bela Palestina 🖌️🙇😂😂😂 https://t.co/5JWHGS5IVs,Haikal88651720,2023-04-06 15:28:42+00:00
"Jangan lupa ditunggu tolak ini ya tolong @narkosun @Dennysiregar7 tolong bilangin WAN uban untuk tolak gelaran event yang ada Israel nya tar ada teroris &amp; gangguan keamanan seperti yg kamu bilang,,titik g pake koma #TolakIsrael  jngan hanya sepakbola @PSSI @erickthohir 🖌️🖌️🙇🙇😂 https://t.co/lsacAHuF8g",Haikal88651720,2023-04-06 15:26:08+00:00
"Siapa yg akan menolong dan membela kaum muslimin Palestina? Yang paling masuk akal adalah umat Islam sendiri sesuai kemampuannya. Jika seorang muslim itu adalah kepala negara namun hanya bisa mengutuk, terus apa bedanya dia dgn pemulung?
#TolakIsrael 
#TolakPenjajah",Kalisat3,2023-04-06 14:14:19+00:00
"Gubernur Bali Wayan Koster Kembali Tolak Israel, Jokowi: Saya Belum Dapat Laporan https://t.co/wz9S5XAHxC #GubernurBali #IWayanKoster #Jokowi #TolakIsrael",fajaronline,2023-04-06 07:22:24+00:00
"Dulu, Palestina termasuk yg pertama mendukung kemerdekaan RI. 
#TolakPenjajah 
#TolakIsrael",Kalisat3,2023-04-06 06:05:34+00:00
"Wayan Koster Tolak Israel di World Beach Games 2023, Jhon Sitorus: Sudah Kepalang Basah https://t.co/0DZNPkOIjd #israel #TolakIsrael #WayanKoster #WorldBeachGames2023",fajaronline,2023-04-06 04:17:58+00:00
"Yes.
Sepakat Bagong.
Tetap #TolakIsrael.

Gak ada cerita... Gak ada kecuali kecuali.
💪

#SahabatPalestina_ID

https://t.co/8XBjLuupWc",RagilSemar,2023-04-05 22:19:36+00:00
@__AnakKolong Pokoknya harus konsisten tolak gelaran event kalau ada Israel didalam jangan hanya sepakbola aja ye kan @erickthohir harus konsisten lah WAN uban sama PDI P #TolakIsrael harus terdepan 🖌️🖌️🙇🙇,Haikal88651720,2023-04-05 19:12:31+00:00
"@FaktaSepakbola Ikut gak @ganjarpranowo @PDI_Perjuangan @mohmahfudmd @PKSejahtera dan para suhu drun pret harus dong konsisten #TolakIsrael nya mana,, ditunggu bacotan nya,,jangan hanya sepakbola ye kan pak @erickthohir  🙇🙇🙇🖌️🖌️🖌️ ditunggu masih banyak event kedepannya mungkin Israel ikut😂",Haikal88651720,2023-04-05 18:40:49+00:00
@Adi_8002 Manthap itu kan namanya konsisten dukung Palestina sesuai dengan konstitusi ditunggu @ganjarpranowo @PDI_Perjuangan @PKSejahtera serta para Kadrun #TolakIsrael disetiap momentum event yg ada Israel nya🖌️🖌️🙇🙇🙇,Haikal88651720,2023-04-05 17:11:13+00:00
@bwinarso99 Ditunggu konsisten &amp; keberaniannya @ganjarpranowo konstitusi dukung negara Palestina harus ditegakkan pokok nya pooll #TolakIsrael semangat jangan cuma U20 FIFA @erickthohir 🤔🖌️🙇🙇🤣🤣,Haikal88651720,2023-04-05 17:03:05+00:00
@__AnakKolong Gimana pak @ganjarpranowo hayuk lah ikutan coster pokoke tolak polll #TolakIsrael titik gak pake koma🤬😜🤣🤣🤣,Haikal88651720,2023-04-05 16:10:13+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/JfrGvNVv3c,Ragilerland,2023-04-05 02:47:40+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/QLhUNze5H2,rolandapatani,2023-04-05 02:47:39+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/LXs4DxOxoW,odirection389,2023-04-05 02:47:37+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/SsZGxkEHu2,jpweapons,2023-04-05 02:47:36+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/xn6wgchzAr,leniaqleni,2023-04-05 02:47:35+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/TLKb4Shyc9,GadisKalbar,2023-04-05 02:47:33+00:00
Fakta Kejam Israel terhadap Palestina #TolakIsrael #Palestina https://t.co/LXYmgj0KLB,missatyn,2023-04-05 02:47:32+00:00
"Hanya kenakalan remaja biasa.
Aparat jgn arogan.
Jgn takut sama FIFA, kita punya FIF
#BannedFIFA #TolakIsrael",Partono_ADjem,2023-04-03 14:56:44+00:00
"@unpacking_id kembali kedatangan tamu pertama kita, yaitu, Eros Djarot:

Episode kali ini Eros Djarot bersama host kita Zulfan Lindan membahas hal yang tengah ramai. Yaitu, Piala Dunia U20 dan pusaran politik disekitarnya

#PialaDuniaU20 #Israel #tolakisrael #GanjarPranowo…",unpacking_id,2023-04-03 05:15:21+00:00
"Tetap support utk sepak bola di Indonesia. 
#TolakIsrael 
#TolakPenjajah 
----
https://t.co/sqs86l0pHE",Kalisat3,2023-04-02 10:37:57+00:00
Ayooo Pak @ganjarpranowo  dan @PDI_Perjuangan ... Mana suaramu. #TolakIsrael gencarkan lagi.... Aku suka deh dengan cara cara kalian. Niscaya di 2024 nanti pasti ada hasilnya... Hiiihhh menggemaskan,IMAkutitok69,2023-04-02 07:38:07+00:00
"""Jangan kaitkan olah raga dengan politik"" begitu kata orang. Israel tidak punya pemahaman seperti itu.
#TolakPenjajah 
#TolakIsrael 
----'
https://t.co/kODyk2a3zK",Kalisat3,2023-04-02 05:39:21+00:00
"@ganjarpranowo Semangat pak Ganjar, #tolakisrael adalah keputusan yang tepat, selayaknya bung Karno dulu 🤝👍",Wakhamss10,2023-04-01 21:15:20+00:00
@tukangrosok22 @PDI_Perjuangan CC @Menlu_RI @mohmahfudmd @kemenkopmk @PDI_Perjuangan @PKSejahtera @ganjarpranowo @GubernurBALI @wayankoster2014 ditunggu #TolakIsrael nya yach selain event U20 next banyak event dan Israel anggota salah satunya pokoke kalau ada bau2 Israel harus #TolakIsrael Titik g pake koma,Haikal88651720,2023-04-01 16:21:09+00:00
"Alasan I Wayan Koster Tolak Timnas Israel Terkuak, Ada Hubungan dengan Pandangan Soekarno?

https://t.co/0qpNzgQkCJ

#iwayankoster #wayankoster #tolakisrael #pandangansoekarno #soekarno #presidensoekarno #gubernurbali #ancaman #politik https://t.co/7XGmn8RxWS",suaramerdeka,2023-04-01 04:50:02+00:00
"Umat tandai, tokoh dan partai pembela dan pendukung Zion8s Israel: negara penjajah &amp; negara yg tidak berperikemanusiaan. 
#TolakIsrael 
#TolakPenjajah",Kalisat3,2023-03-31 22:43:22+00:00
"@KepaArgawinata2 Tidak Suka Kristenisasi, 2 Anggota Parlemen Israel ingin Penyebar Ajaran Yesus Dihukum Penjara https://t.co/CWvQWFVOhz

Sok-sok an gak nolak lo.., Piala Dunia U20 berjalan, tapi #TolakIsrael",DReborn83,2023-03-31 13:33:17+00:00
@Satya7ogja3_ @03__nakula @Aryprasetyo85 @NgkongRoses @p3n7l7h @PakarINTELek @BiLLRaY2019 CC @PKSejahtera @PDI_Perjuangan @ganjarpranowo @GubernurBALI @wayankoster2014 #TolakIsrael pokoknya.....🖌️🙇🙇,Haikal88651720,2023-03-31 13:25:33+00:00
"@inidevana @ari_driansyah dulu dipuja, skrg dihina emg pada gila lo ya #tolakisrael",fikriards,2023-03-31 09:00:47+00:00
"Manusia tidak akan mengerti, jika tidak merasakan sakit yang sama.
#TolakIsrael
#ZionisBiadab
#SavePalestine
#GanjarBenar
#NitizenDungu
#VoterFear
#AnisForPresident2024",Rezakadavi911,2023-03-31 02:11:54+00:00
"Atas alasan apa Negara ini menerima/kekeh mempertahan  Penjajah timnas U20 Israel maen di negri ini? 
Politik?
Agama?
Kemanusiaan?

Dengerin penjelasan Ust Felix Siauw agar kemanusiaan mu kembali.
#tolakisrael
#TolakTimnasIsrael

https://t.co/5zLeLAcQOt",bang_kariem,2023-03-31 01:14:28+00:00
"Klw israel main di indo,sama aja kya mengakui bwh israel negara,scra sblm kick of bendara n lagu berkumandang.emng itu tujuan dia.tapi knp indonesia?krna negara luas dan muslim terbanyak.Untuk anak muda jgn putus asa  FIFA ga bakal kasih sanksi ke indo.
PAHAM???
#tolakisrael",Nikikosasih16,2023-03-30 14:58:23+00:00
"Partisipasi piala dunia hanya krn tuan rumah...
Dimana prestasinya...
#tolakisrael 
#TolakTimnasIsrael",aroelrose77,2023-03-30 10:03:05+00:00
"bukankah wajib membantu saudara – saudara kita di Gaza yang semakin kekurangan air ? dengan membuatkan sumber air, kita tak  hanya membantu mereka, tetapi kita juga mendapatkan pahala jariyah yang terus mengalir hingga hari akhir nanti

#gaza #palestina #tolakisrael #indonesia https://t.co/RpBGu2CTdT",goldenfuture_id,2023-03-30 06:56:35+00:00
@VaRel2Alvaro @Miduk17 @panca66 @ganjarpranowo @PDI_Perjuangan @PKSejahtera @ekowboy2 @knpiharis Cukup tagar ini untuk semuanya asal israel #TOLAKISRAEL,MOHAMAD26051170,2023-03-30 06:41:19+00:00
"Ganjar Pranowo Dihujat Habis-habisan Buntut Penolakan Timnas Israel, Netizen: Ngene Kok Meh Dadi Presiden

https://t.co/RmJ3T2zw4X

#ganjar #ganjarpranowo #timnasindonesia #timnasisrael #tolakisrael #netizen #dihujat #hujatannetizen https://t.co/UWiLtg7BpS",suaramerdeka,2023-03-30 06:28:01+00:00
"#TolakIsrael
#HidupGanjarKoster
#BoikotFIFAU20

Coba mancing dulu ahhh",Marcelg13371048,2023-03-30 05:19:17+00:00
