Tweet,Username,Datetime
"@Berauterkini1 @KementerianLHK Siannya gay...., mangka dibiarkan dam itu. Dangkita kaparais huyung perusahaannya, padahi bisia musti bayar....",alpharomeosatu,2020-01-06 22:28:53+00:00
@imcholila yo bulik dangkita,Dinaael_,2019-11-13 01:14:25+00:00
Nashaufa  Mega Adriadi pabila lg dangkita ksini..lumpay ak😅 https://t.co/NhIZGgpbkq,na_ratnawati,2019-10-19 00:05:18+00:00
@luthfilute Kaparais itu arti nya semua,_150998,2019-10-01 13:44:42+00:00
"Dangkita sudah jalan jalan ke expo belum? Klo belum jangan lupa sempatkan jalan jalan liat berbagai macam display di expo... Yang paling penting jangan lupa mampir d stand kecamatan Sambaliung, siapatahu ada foto dangkita d sana.. 😁👍

#berauexpo2019 
#kecamatansambaliung https://t.co/lGMsVaqLyh",PesayanBERAU,2019-09-22 21:29:38+00:00
Mati lampu kaparais rupa nya....,vheetryshandy,2019-09-18 05:12:32+00:00
@Firja_Anshari Handap memang beselawar dangkita ini,notmy_bae,2019-08-15 04:38:11+00:00
Bakunu-kunu dangkita jarra kan palajaran🎧,ardisaputra___,2019-06-23 16:47:29+00:00
hay diajaknya pulang dikita ke maratua jampai lai baru dangkita ngangal,131smusic,2019-06-09 11:41:23+00:00
"Kabising kunun manutung maraccun..

Dangkita liat saja kandia
Ada saja attu anu paning'ngal 😄 — di Sambaliung https://t.co/KncEbQUhJ3",NawirAditama,2018-12-27 08:32:02+00:00
"Nahhh rajin rajin dangkita mandi lah.....
Mana busu Merna ini...jgn malas mandi....
Gulu Dekagustina...
Rendra Hernita Latief.... https://t.co/cJmTFjSRIP",vheetryshandy,2018-10-15 03:08:52+00:00
"Amun dangkita dampa, dapai.
Dimana ada kemauan, akan ada jalan.",izlfkr,2018-10-11 01:29:26+00:00
"AKU TAHU AI DANGKITA ANDAK ME ANU DI AKU, KENDIA DANGKITA MURASAKAN SORANG AKIBATNYA",1969AJI,2018-09-20 05:41:20+00:00
"Amun dangkita dampa, dapai.
You can if you believe.",taufiq_ufiq21,2018-07-04 23:46:37+00:00
@chainsmojer Dangkita artinya apa?,poutyminhyuk,2018-05-16 16:13:57+00:00
iihh besabar lah dangkita /? // https://t.co/97vSkDiRvy,yjidongie,2018-04-30 12:08:20+00:00
"Mohon do'anya buat warga Berau kaparais, semoga pelaksanaan MTQ tingkat Provinsi Kaltim di Bumi Batiwakal berjalan lancar, sukses, dan berkah. Aamiin..

Yuk kita sukseskan dan meriahkan... Sebelumnya, bantu share info ini y. https://t.co/ODk4zMJqfS",p_berau,2018-04-30 09:35:02+00:00
"Nah,,,Ayu Rizky R,,,talla talla dangkita manonton karma itu,,,kan aq dah katee.,,ta da mutu pun,,,, https://t.co/BsfazESoqN",vheetryshandy,2018-04-03 04:59:58+00:00
"Alhamdulillah gai, jalan bujangga talla dibuka attu. Senang dangkita..",p_berau,2017-12-31 12:36:04+00:00
"@kaparais @JAmeliasarii Buat Anda yang hobi bermain game online dan bisa menangkan dengan jutaan rupiah nya loh..hanya di mgmpoker88
untuk info nya langsung saja hubungi : 
-LIVE CHAT : https://t.co/R3IxUSCL0t
-PIN BBM : D88FDB2E
-WHATSAPP +85577597038",melowsloww,2017-12-28 05:36:20+00:00
"Congratulations! Semangat, dinglaah, puurii dangkita ini baah~ 😘💗",ndyahforentina,2017-11-30 00:35:58+00:00
"Naham, apaiyaa mun damini. Mangkanya lakanak, kurangi bamain hape. Labbi asik main di luar, dampanya inda babiran yang penting dangkita cada mati diperbudak jamman. Cuba dangkita bajalan2 ka uttan kah atau barannang di sungai Saggah. Puurii attu~ https://t.co/AelF7OZxaL",ndyahforentina,2017-11-27 01:07:27+00:00
Alhamdulillah gai.. jembatan Sambaliung sudah diperbaiki... atas bawah sanggam kaparais jadinya.. Mudah-mudahan dangkita puas.,p_berau,2017-11-13 01:06:57+00:00
@djhwone @rlthingy amun dangkita dampa dapai baliau,shiummer,2017-09-26 12:05:19+00:00
@rlthingy amun dangkita dampa dapai,shiummer,2017-09-26 11:58:12+00:00
..kerenlah dangkita 😉 https://t.co/7kyEpb6Ae4,syarifiirvan,2017-08-13 20:43:22+00:00
Hallo Berau !! 😊 Dangkita kaparais dapat salam dari genk hajir di… https://t.co/HMl6xQbyPd,berauKT,2017-07-04 00:36:57+00:00
